,index,UTC timestamp,Annee,Date/Heure,Dir. du vent (10s deg),Dir. du vent Indicateur,Heure,Hmdx,Hmdx Indicateur,Hum,Hum. rel. Indicateur,Jour,Mois,Temp Indicateur,Temps,Vit. du vent Indicateur,eolien,eolien ind,point de rosee,point de rosee ind,pression,pression ind,qualite donnee,temp,vent,visi,visi ind,wday,ferie,averses,neige,pluie,fort,modere,verglas,bruine,poudrerie,brouillard,nuageux,orage,degage,precip,brr,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,LV,MMJ,SD,total
2238,1235376,1541138400,2018,2018-11-02 06:00,3.0,0.0,6,0.0,0.0,93.0,0.0,2,11,0.0,Pluie,0.0,0.0,0.0,"3,3",0.0,100.1,0.0,0,4.3,40.0,12.9,0.0,4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,195.0
2239,1235928,1541142000,2018,2018-11-02 07:00,2.0,0.0,7,0.0,0.0,94.0,0.0,2,11,0.0,Nuageux,0.0,0.0,0.0,"3,0",0.0,100.1,0.0,0,3.8,36.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,501.0
2240,1236480,1541145600,2018,2018-11-02 08:00,36.0,0.0,8,0.0,0.0,93.0,0.0,2,11,0.0,Bruine,0.0,0.0,0.0,"2,7",0.0,100.07,0.0,0,3.7,33.0,24.1,0.0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016.0
2241,1237032,1541149200,2018,2018-11-02 09:00,3.0,0.0,9,0.0,0.0,94.0,0.0,2,11,0.0,Bruine,0.0,0.0,0.0,"2,2",0.0,100.06,0.0,0,3.1,34.0,16.1,0.0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1439.0
2242,1237584,1541152800,2018,2018-11-02 10:00,3.0,0.0,10,0.0,0.0,94.0,0.0,2,11,0.0,Bruine,0.0,0.0,0.0,"2,5",0.0,100.08,0.0,0,3.4,25.0,16.1,0.0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,742.0
2243,1238136,1541156400,2018,2018-11-02 11:00,3.0,0.0,11,0.0,0.0,95.0,0.0,2,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"2,9",0.0,100.1,0.0,0,3.7,24.0,9.7,0.0,4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,870.0
2244,1238688,1541160000,2018,2018-11-02 12:00,1.0,0.0,12,0.0,0.0,95.0,0.0,2,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"2,9",0.0,100.12,0.0,0,3.7,22.0,6.4,0.0,4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,971.0
2245,1239240,1541163600,2018,2018-11-02 13:00,3.0,0.0,13,0.0,0.0,94.0,0.0,2,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,1",0.0,100.18,0.0,0,3.9,21.0,6.4,0.0,4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,900.0
2246,1239792,1541167200,2018,2018-11-02 14:00,3.0,0.0,14,0.0,0.0,94.0,0.0,2,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,4",0.0,100.2,0.0,0,4.2,23.0,8.1,0.0,4,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,878.0
2247,1240344,1541170800,2018,2018-11-02 15:00,4.0,0.0,15,0.0,0.0,94.0,0.0,2,11,0.0,Bruine,0.0,0.0,0.0,"3,5",0.0,100.19,0.0,0,4.3,19.0,12.9,0.0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1058.0
2248,1240896,1541174400,2018,2018-11-02 16:00,5.0,0.0,16,0.0,0.0,93.0,0.0,2,11,0.0,Nuageux,0.0,0.0,0.0,"3,6",0.0,100.23,0.0,0,4.7,17.0,12.9,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1893.0
2249,1241448,1541178000,2018,2018-11-02 17:00,4.0,0.0,17,0.0,0.0,93.0,0.0,2,11,0.0,0,0.0,0.0,0.0,"3,6",0.0,100.21,0.0,0,4.6,23.0,16.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2619.0
2250,1242000,1541181600,2018,2018-11-02 18:00,5.0,0.0,18,0.0,0.0,93.0,0.0,2,11,0.0,0,0.0,0.0,0.0,"3,6",0.0,100.32,0.0,0,4.6,14.0,16.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1869.0
2251,1242552,1541185200,2018,2018-11-02 19:00,3.0,0.0,19,0.0,0.0,95.0,0.0,2,11,0.0,Nuageux,0.0,0.0,0.0,"3,8",0.0,100.36,0.0,0,4.6,14.0,16.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1464.0
2252,1243104,1541188800,2018,2018-11-02 20:00,2.0,0.0,20,0.0,0.0,95.0,0.0,2,11,0.0,0,0.0,0.0,0.0,"3,8",0.0,100.34,0.0,0,4.6,14.0,16.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,949.0
2253,1243656,1541192400,2018,2018-11-02 21:00,3.0,0.0,21,0.0,0.0,95.0,0.0,2,11,0.0,0,0.0,0.0,0.0,"3,8",0.0,100.34,0.0,0,4.6,10.0,12.9,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,884.0
2254,1244208,1541196000,2018,2018-11-02 22:00,1.0,0.0,22,0.0,0.0,96.0,0.0,2,11,0.0,Nuageux,0.0,0.0,0.0,"4,0",0.0,100.34,0.0,0,4.5,9.0,11.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,705.0
2255,1244760,1541199600,2018,2018-11-02 23:00,1.0,0.0,23,0.0,0.0,97.0,0.0,2,11,0.0,Brouillard,0.0,0.0,0.0,"4,0",0.0,100.28,0.0,0,4.5,11.0,9.7,0.0,4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,628.0
2256,1245312,1541203200,2018,2018-11-03 00:00,4.0,0.0,0,0.0,0.0,97.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"4,0",0.0,100.2,0.0,0,4.4,12.0,3.2,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,620.0
2257,1245864,1541206800,2018,2018-11-03 01:00,36.0,0.0,1,0.0,0.0,98.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"4,1",0.0,100.12,0.0,0,4.4,13.0,1.6,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,537.0
2258,1246416,1541210400,2018,2018-11-03 02:00,1.0,0.0,2,0.0,0.0,98.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,9",0.0,100.13,0.0,0,4.2,12.0,1.0,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,419.0
2259,1246968,1541214000,2018,2018-11-03 03:00,1.0,0.0,3,0.0,0.0,98.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,8",0.0,100.01,0.0,0,4.1,14.0,0.8,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,401.0
2260,1247520,1541217600,2018,2018-11-03 04:00,1.0,0.0,4,0.0,0.0,98.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,9",0.0,99.97,0.0,0,4.1,13.0,6.4,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,155.0
2261,1248072,1541221200,2018,2018-11-03 05:00,36.0,0.0,5,0.0,0.0,98.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"3,8",0.0,99.98,0.0,0,4.1,11.0,12.9,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,93.0
2262,1248624,1541224800,2018,2018-11-03 06:00,35.0,0.0,6,0.0,0.0,98.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"3,9",0.0,99.96,0.0,0,4.2,9.0,12.9,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100.0
2263,1249176,1541228400,2018,2018-11-03 07:00,34.0,0.0,7,0.0,0.0,98.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"3,9",0.0,99.95,0.0,0,4.3,9.0,6.4,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,195.0
2264,1249728,1541232000,2018,2018-11-03 08:00,34.0,0.0,8,0.0,0.0,97.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,9",0.0,99.88,0.0,0,4.4,13.0,4.8,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,383.0
2265,1250280,1541235600,2018,2018-11-03 09:00,32.0,0.0,9,0.0,0.0,96.0,0.0,3,11,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"3,9",0.0,99.83,0.0,0,4.5,10.0,3.6,0.0,5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,452.0
2266,1250832,1541239200,2018,2018-11-03 10:00,32.0,0.0,10,0.0,0.0,96.0,0.0,3,11,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"4,2",0.0,99.78,0.0,0,4.7,13.0,2.4,0.0,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,451.0
2267,1251384,1541242800,2018,2018-11-03 11:00,27.0,0.0,11,0.0,0.0,95.0,0.0,3,11,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"4,2",0.0,99.8,0.0,0,4.8,18.0,6.4,0.0,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,441.0
2268,1251936,1541246400,2018,2018-11-03 12:00,25.0,0.0,12,0.0,0.0,93.0,0.0,3,11,0.0,"Pluie modérée,Brouillard",0.0,0.0,0.0,"3,8",0.0,99.84,0.0,0,4.8,24.0,8.1,0.0,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,283.0
2269,1252488,1541250000,2018,2018-11-03 13:00,27.0,0.0,13,0.0,0.0,91.0,0.0,3,11,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"2,1",0.0,99.82,0.0,0,3.5,33.0,9.7,0.0,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,272.0
2270,1253040,1541253600,2018,2018-11-03 14:00,25.0,0.0,14,0.0,0.0,92.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"1,7",0.0,99.93,0.0,0,2.8,31.0,11.3,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,311.0
2271,1253592,1541257200,2018,2018-11-03 15:00,26.0,0.0,15,0.0,0.0,91.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"2,6",0.0,99.94,0.0,0,3.9,32.0,19.3,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,415.0
2272,1254144,1541260800,2018,2018-11-03 16:00,25.0,0.0,16,0.0,0.0,84.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"2,3",0.0,100.11,0.0,0,4.7,42.0,24.1,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,725.0
2273,1254696,1541264400,2018,2018-11-03 17:00,26.0,0.0,17,0.0,0.0,84.0,0.0,3,11,0.0,Pluie,0.0,0.0,0.0,"1,8",0.0,100.33,0.0,0,4.3,43.0,24.1,0.0,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,696.0
2274,1255248,1541268000,2018,2018-11-03 18:00,26.0,0.0,18,0.0,0.0,78.0,0.0,3,11,0.0,0,0.0,0.0,0.0,"0,7",0.0,100.54,0.0,0,4.2,49.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,663.0
2275,1255800,1541271600,2018,2018-11-03 19:00,26.0,0.0,19,0.0,0.0,80.0,0.0,3,11,0.0,Nuageux,0.0,0.0,0.0,"0,6",0.0,100.75,0.0,0,3.8,37.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,677.0
2276,1256352,1541275200,2018,2018-11-03 20:00,26.0,0.0,20,0.0,0.0,78.0,0.0,3,11,0.0,Averses de pluie,0.0,0.0,0.0,"-0,2",0.0,101.0,0.0,0,3.1,35.0,24.1,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,506.0
2277,1256904,1541278800,2018,2018-11-03 21:00,26.0,0.0,21,0.0,0.0,76.0,0.0,3,11,0.0,0,0.0,0.0,0.0,"-0,5",0.0,101.21,0.0,0,3.3,37.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,401.0
2278,1257456,1541282400,2018,2018-11-03 22:00,26.0,0.0,22,0.0,0.0,74.0,0.0,3,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-1,1",0.0,101.41,0.0,0,3.1,27.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,408.0
2279,1258008,1541286000,2018,2018-11-03 23:00,26.0,0.0,23,0.0,0.0,74.0,0.0,3,11,0.0,0,0.0,0.0,0.0,"-0,9",0.0,101.58,0.0,0,3.2,34.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,361.0
2280,1258560,1541289600,2018,2018-11-04 00:00,27.0,0.0,0,0.0,0.0,75.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-1,4",0.0,101.73,0.0,0,2.6,23.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,406.0
2281,1259112,1541293200,2018,2018-11-04 01:00,25.0,0.0,1,0.0,0.0,75.0,0.0,4,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-1,6",0.0,101.92,0.0,0,2.3,21.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,591.0
2282,1259664,1541296800,2018,2018-11-04 02:00,25.0,0.0,2,0.0,0.0,71.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-1,9",0.0,102.06,0.0,0,2.8,26.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,219.0
2283,1260216,1541300400,2018,2018-11-04 03:00,26.0,0.0,3,0.0,0.0,70.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-2,2",0.0,102.17,0.0,0,2.6,19.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,170.0
2284,1260768,1541304000,2018,2018-11-04 04:00,25.0,0.0,4,0.0,0.0,71.0,0.0,4,11,0.0,Généralement nuageux,0.0,0.0,0.0,"-2,3",0.0,102.29,0.0,0,2.4,18.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,87.0
2285,1261320,1541307600,2018,2018-11-04 05:00,24.0,0.0,5,0.0,0.0,71.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-2,4",0.0,102.44,0.0,0,2.4,22.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,72.0
2286,1261872,1541311200,2018,2018-11-04 06:00,24.0,0.0,6,0.0,0.0,72.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-2,2",0.0,102.53,0.0,0,2.2,19.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,107.0
2287,1262424,1541314800,2018,2018-11-04 07:00,28.0,0.0,7,0.0,0.0,63.0,0.0,4,11,0.0,Généralement nuageux,0.0,0.0,0.0,"-4,1",0.0,102.66,0.0,0,2.4,14.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,180.0
2288,1262976,1541318400,2018,2018-11-04 08:00,27.0,0.0,8,0.0,0.0,62.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-3,8",0.0,102.81,0.0,0,2.7,16.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,422.0
2289,1263528,1541322000,2018,2018-11-04 09:00,27.0,0.0,9,0.0,0.0,58.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-4,3",0.0,102.91,0.0,0,3.1,23.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,783.0
2290,1264080,1541325600,2018,2018-11-04 10:00,28.0,0.0,10,0.0,0.0,58.0,0.0,4,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-3,9",0.0,102.98,0.0,0,3.6,16.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1111.0
2291,1264632,1541329200,2018,2018-11-04 11:00,26.0,0.0,11,0.0,0.0,54.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-4,2",0.0,103.01,0.0,0,4.3,28.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1372.0
2292,1265184,1541332800,2018,2018-11-04 12:00,27.0,0.0,12,0.0,0.0,51.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-4,3",0.0,102.94,0.0,0,5.1,19.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1650.0
2293,1265736,1541336400,2018,2018-11-04 13:00,27.0,0.0,13,0.0,0.0,48.0,0.0,4,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-4,5",0.0,102.9,0.0,0,5.5,24.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1708.0
2294,1266288,1541340000,2018,2018-11-04 14:00,28.0,0.0,14,0.0,0.0,47.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-4,4",0.0,102.91,0.0,0,6.2,12.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1989.0
2295,1266840,1541343600,2018,2018-11-04 15:00,23.0,0.0,15,0.0,0.0,48.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-3,9",0.0,102.94,0.0,0,6.2,13.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2074.0
2296,1267392,1541347200,2018,2018-11-04 16:00,24.0,0.0,16,0.0,0.0,48.0,0.0,4,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-4,6",0.0,102.92,0.0,0,5.5,7.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1790.0
2297,1267944,1541350800,2018,2018-11-04 17:00,23.0,0.0,17,0.0,0.0,51.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-4,6",0.0,102.95,0.0,0,4.8,6.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1380.0
2298,1268496,1541354400,2018,2018-11-04 18:00,36.0,0.0,18,0.0,0.0,57.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-3,9",0.0,102.99,0.0,0,3.8,2.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1081.0
2299,1269048,1541358000,2018,2018-11-04 19:00,14.0,0.0,19,0.0,0.0,64.0,0.0,4,11,0.0,Généralement nuageux,0.0,0.0,0.0,"-2,5",0.0,103.01,0.0,0,3.7,6.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,795.0
2300,1269600,1541361600,2018,2018-11-04 20:00,12.0,0.0,20,0.0,0.0,67.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-1,9",0.0,103.03,0.0,0,3.5,7.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,571.0
2301,1270152,1541365200,2018,2018-11-04 21:00,9.0,0.0,21,0.0,0.0,65.0,0.0,4,11,0.0,0,0.0,0.0,0.0,"-2,6",0.0,103.02,0.0,0,3.4,9.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,531.0
2302,1270704,1541368800,2018,2018-11-04 22:00,9.0,0.0,22,0.0,0.0,67.0,0.0,4,11,0.0,Généralement dégagé,0.0,0.0,0.0,"-2,7",0.0,102.97,0.0,0,2.9,12.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,452.0
